title,artist,album,url,description,release_year,fetch_date,mb_recording_id,mb_work_ids,composer,matched_title,matched_artist,match_score,artist_country
Penas mias,Ecuador Manta,Los Sanjuanitos de mi Vida,https://www.youtube.com/watch?v=R-To_QP-oXg,,,2026-04-18 23:06:41,caa2a5b9-561e-419e-bca2-f34ccf00f3ab,,,Las Penas,Ecuador Manta,,
Oro verde (Sanjuanito Moderno),David Morales Sk,Oro verde (Sanjuanito Moderno),https://www.youtube.com/watch?v=ENxncwgShg4,,,2026-04-18 23:06:41,7802f46a-6bbc-455e-8493-422f84341740,,,Oro verde,Walter Purizaca,,
Zambiceña (Sanjuanito),Yoder Chamba,Éxitos Inmortales,https://www.youtube.com/watch?v=nstuI47C34Q,,,2026-04-18 23:06:41,dde7887d-afd4-4ab8-a65e-c5d1ccd18cda,,,Zambicena,Jayac,,EC
Oruro,Ecuador Causary,Music From The Andes,https://www.youtube.com/watch?v=WRcHNrXNsrY,,,2026-04-18 23:06:41,96cd8717-d29a-4786-a984-9601ddbaaad8,,,Oruro,Ecuador Causary,,
Pobre Corazón (Sanjuanito Version),Rumiñahui,Música de Ecuador,https://www.youtube.com/watch?v=Pm076Cctoj0,,,2026-04-18 23:06:41,c7857b94-5c15-4fd7-aa53-2320769a4efd,,,Pobre Corazón (Sanjuanito),Los Brillantes,,
Popurrí de Sanjuanitos,Hermanos Chamba,Sanjuanitos Inolvidables,https://www.youtube.com/watch?v=QeALGWPCxfY,,,2026-04-18 23:06:41,f1c937df-3554-4904-8089-6618f0f8068f,,,Sanjuanitos,Chopkjas,,PE
Sanjuanito,Raices del Ande,Raices del Ande,https://www.youtube.com/watch?v=m8FJMhKIs7c,,,2026-04-18 23:06:41,b0e2795e-e208-4049-a40b-608835ac2634,,,Flautista del Ande,Alborada del Inka,,PE
Curiquingue,Los 4 Del Altiplano,Folklore Ecuatorianisimo,https://www.youtube.com/watch?v=qWtMpGrwANA,,,2026-04-18 23:06:41,468b118b-b43d-4580-a341-81bd41034e46,,,Curiquingue,[unknown],,XW
Mariposita,Jayac,Energía Vital,https://www.youtube.com/watch?v=shiLJO5gIMU,,,2026-04-18 23:06:41,ab2158fa-9716-4574-9cd8-f14410b198d9,,,Mariposita,Jayac,,EC
Peguche,Winiaypa,Sabes,https://www.youtube.com/watch?v=3QgHdH3I1Gs,,,2026-04-18 23:06:41,387b641a-80c6-4d52-8ca0-374520e4467f,,,Peguche,Quichua Mashis,,
rumiñawi,Music festival Andina,MUSICA ANDINA,https://www.youtube.com/watch?v=0WxScVDFbzA,,,2026-04-18 23:06:41,f8a4b814-ef43-46f0-a9cc-4a77774499f4,,,"Na, Na, Na You’re in Love (alternative mix instrumental)",Andina,,
Pacarin (Sanjuanito-Ecuador),Tahauntinsuyo,Tahuantinsuyo - Music of the Andes,https://www.youtube.com/watch?v=M8d8MNYvJbU,,,2026-04-18 23:06:41,59199512-5ed3-458c-bf1b-0ed64015582c,,,"Carabuela (sanjuanito, Ecuador)",Los Folkloristas,,MX
Cantando Se Alegra La Vida (San Juanito),Los Cuatro del Altiplano,Música Tradicional de Ecuador,https://www.youtube.com/watch?v=BFBmfaLcAEM,,,2026-04-18 23:06:41,9f542655-a409-43ff-a03c-208bfd66397b,,,San Juanito,Los Chakis,,
Sanjuanitos,Los Incateños,"Las Mejores Clásicas Andinas para el Mundo, Vol. 12",https://www.youtube.com/watch?v=AgWFo5j_08w,,,2026-04-18 23:06:41,f1c937df-3554-4904-8089-6618f0f8068f,,,Sanjuanitos,Chopkjas,,PE
Carabuela (Sanjuanito Version),Rumiñahui,Música de Ecuador,https://www.youtube.com/watch?v=fWQqkhbSm5k,,,2026-04-18 23:06:41,59199512-5ed3-458c-bf1b-0ed64015582c,,,"Carabuela (sanjuanito, Ecuador)",Los Folkloristas,,MX
Longuita Imbabureña (Sanjuanito Version),Rumiñahui,Música de Ecuador,https://www.youtube.com/watch?v=Hob-Yck8kLQ,,,2026-04-18 23:06:41,f0f81224-5b1b-44d0-9135-64da706a53f5,,,Imbaburena,Viento de los Andes,,US
La Mentirosa (Sanjuanito Version),Rumiñahui,Música de Ecuador,https://www.youtube.com/watch?v=AVrOjO5m5bw,,,2026-04-18 23:06:41,9e78b4cb-e104-4375-88ee-00639302e145,,,La Mentirosa,Mamborama,,
Angustia (Tonada Version),Rumiñahui,Música de Ecuador,https://www.youtube.com/watch?v=Xe-Ie_ruz4I,,,2026-04-18 23:06:41,997dd340-5ab0-4679-8565-66182df830cc,,,Tonada y arpa (alternative version),Mauricio E. Venegas-Astorga,,GB
Imposible Olvidarte (Sanjuanito Version),Rumiñahui,Música de Ecuador,https://www.youtube.com/watch?v=1DLkVskYD9k,,,2026-04-18 23:06:41,10d4336f-3a32-46b2-ab6e-a315ec6bf140,,,Imposible olvidarte,Pesado,,MX
Chagrita Caprichosa (Sanjuanito - Ecuador),Orquesta Achalay,"Musica de los Andes (Musica de Bolivia, Peru, Ecuador, Argentina)",https://www.youtube.com/watch?v=5yvLke4cQio,,,2026-04-18 23:06:41,117fbe5b-17b2-4965-9746-038ab5706bf2,,,Chagrita Caprichosa,Los Curacas,,CL
Curiquingue - Yamor (Sanjuanito version),Eduardo Cadena-El Charango de Ecuador,Cuchara de Palo,https://www.youtube.com/watch?v=uV68mNAuTsM,,,2026-04-18 23:06:41,9b8c32ac-cb66-4d37-b3dc-8ec04a3efcc8,,,Yamor 90,Ecuador Inkas,,
Carabuela - Amores hallaras (Sanjuanito version),Eduardo Cadena-El Charango de Ecuador,Cuchara de Palo,https://www.youtube.com/watch?v=GcRSLHKX67Q,,,2026-04-18 23:06:41,506fe827-5f37-4974-b546-4c234c76b6df,,,Amores Hallaras,"Los Calchakis, Guillermo de la Roca",,AR
Tres Bandolines (San Juanito),Los Incateños,"Las Mejores Clásicas Andinas para el Mundo, Vol. 47",https://www.youtube.com/watch?v=_gzFl1U1Or0,,,2026-04-18 23:06:41,5e71803e-9026-429d-bda3-6b84e6a3a795,f73f98bc-2e5e-4c85-bde6-4c1fb6404453,,San Juanito,Los Sabandeños,,ES
Ponchito,Diaspora,Ritmos En La Sangre,https://www.youtube.com/watch?v=bofUKBej2qU,,,2026-04-18 23:06:41,cb29aad6-cac3-4958-b461-e823bd9bd21d,,,Ponchito,Tuparik,,
Ñuca Llacta,Huayra Yacu Daulis,Ñuca Llacta,https://www.youtube.com/watch?v=HgWF_p-Xw7k,,,2026-04-18 23:06:41,32ae78a9-5f60-4ef3-a6ac-8b20eafb2f81,,,Ñuca Llacta,Inkari,,
Mama Doña (Sanjuanito),Los Huayanay,Aires de Ecuador,https://www.youtube.com/watch?v=sG-kjyH1kJs,,,2026-04-18 23:06:41,86c00173-f4a8-4967-aaaf-7aa41eab49a2,,,Sanjuanito,Los Huayanay,,EC
El transporte,Jarawi,El transporte,https://www.youtube.com/watch?v=hUpgR_SsXeM,,,2026-04-18 23:06:41,f5801293-f88c-43fb-ac0d-694760738401,,,Transporte,Trópico Esmeralda,,
Chamizas - Pobre corazón - Cantando como yo canto (Sanjuanito version),Eduardo Cadena-El Charango de Ecuador,Al Besar un Pétalo,https://www.youtube.com/watch?v=RR7VSceZlf8,,,2026-04-18 23:06:41,c7857b94-5c15-4fd7-aa53-2320769a4efd,,,Pobre Corazón (Sanjuanito),Los Brillantes,,
San Juanito,Los Incateños,Andean Music for the World,https://www.youtube.com/watch?v=jKwdiVjzP7I,,,2026-04-18 23:06:41,9f542655-a409-43ff-a03c-208bfd66397b,,,San Juanito,Los Chakis,,
San Juanito,Juan Rodriguez y Tipica,Mood Music - Listen to the Andes,https://www.youtube.com/watch?v=CHQHcDEkWs0,,,2026-04-18 23:06:41,e0a40028-8699-434c-88e5-ede01d48bb9b,,,San Juanito compañero,Don Medardo y sus Players,,EC
Cuando Vengo Nomas Vengo,Paulina Tamayo,Siempre Grande (Solo Éxitos),https://www.youtube.com/watch?v=d4QUSqbDtb8,,,2026-04-18 23:06:41,d44f8db0-85df-4040-9b1e-3ce56779be15,,,Vengo con sed,Eilyn Paulina,,DO
Sanjuanito En Si,Cesar Espinoza,Kutin Takishun,https://www.youtube.com/watch?v=C4jcZnDSO9k,,,2026-04-18 23:06:41,1c3e8b11-a211-4f26-8799-f6802cae0edb,,,Let It Be,Cesar Espinoza,,
Llorando Mi Sanjuanito: Ña Anguita De Mis Amores / La Minga / Condor Mensajero,Amor Paisano,Llorando Mi Sanjuanito,https://www.youtube.com/watch?v=qiGul9jmUqg,,,2026-04-18 23:06:41,2c8e726e-bf56-4e19-ad98-c7a21a212119,,,Mis amores de ayer,"Rodolfo Biagi, Alberto Amor",,AR
Kishuar,Gonzalo Nicolas,El Ritmo Más Sonado (Edited),https://www.youtube.com/watch?v=lpjn8YbdIj0,,,2026-04-18 23:06:41,b6c802f0-8740-4848-a45d-19ba4893fc75,,,Quien piensa en ti,Gonzalo,,
Canmandalla Kautsani,Llaqtaymanta,"Llaqtaymanta - Peru, Ecuador, Bolivia. Musica Tradicional de los Andes",https://www.youtube.com/watch?v=E1IpNWVdmlg,,,2026-04-18 23:06:41,d73f914b-d50e-41b0-9d0a-da82d547265d,,,Canmandalla Kautsani,Llaqtaymanta,,
Ponchito de Colores San Juanito,Los Uros De Titicaca,Ñuca Llacta Vol.6,https://www.youtube.com/watch?v=xV0JVZAEsxQ,,,2026-04-18 23:06:41,5143ef4a-fb11-4c28-8af3-aa6afe103ee9,,,La fiesta de San Benito,Los Uros del Titicaca,,PE
Sanjuanito Travieso,Traviesos Del Amor,Sanjuanito Travieso,https://www.youtube.com/watch?v=vPzWg3sBQ0o,,,2026-04-18 23:06:41,46ceaf35-eb25-4d20-9bdb-ac1a3ad9d19c,,,Amigo travieso,Las Chicas del Can,,DO
18 Sanjuanitos en Requinto,Yoder Chamba,18 Sanjuanitos en Requinto,https://www.youtube.com/watch?v=htxVjLi9tu4,,,2026-04-18 23:06:41,f1c937df-3554-4904-8089-6618f0f8068f,,,Sanjuanitos,Chopkjas,,PE
Lacito Blanco (En Vivo),Hermanas Mendoza Suasti,Obras Cumbres Del Ecuador (En Vivo),https://www.youtube.com/watch?v=EQ-BN_mFnsI,,,2026-04-18 23:06:41,8a201888-3cf1-4719-838e-64a07dab7369,,,Yo vivo en la parranda,Las Hermanas Mendoza,,US
Sanjuanito para Juanita,Rodrigo Tobar,¿Cuándo?,https://www.youtube.com/watch?v=NwHI19cADYY,,,2026-04-18 23:06:41,81d192fb-fa78-4830-80a7-be1a608c08a0,,,La Fiesta,Rodrigo Tobar,,
Sanjuanito's Song,"Classical Hits, Collective Andean Melodies, & Los Incateños",Contemplating Andean Music - Incateños,https://www.youtube.com/watch?v=S5J5WeTEOQw,,,2026-04-18 23:06:41,86c00173-f4a8-4967-aaaf-7aa41eab49a2,,,Sanjuanito,Los Huayanay,,EC
Transporte,Los Rayos De Sol,San Juanitos Populares Volumen 1,https://www.youtube.com/watch?v=WM9mtxnV90M,,,2026-04-18 23:06:41,311574ff-adc3-4b04-af59-ce1ed4c3f349,,,Rayos de sol,José de Rico,,ES
Mi Sanjuanito,Ensamble Vocal Mallku,Mi Sanjuanito,https://www.youtube.com/watch?v=Rwc7kF5ia00,,,2026-04-18 23:06:41,56fe35fb-48dc-43c3-853c-b416283309ff,,,Mi Caballito,Ensamble Gurrufío,,VE
San juanito-Pasillo-Centinela,Salteños,Desde el sur,https://www.youtube.com/watch?v=YcswxJMZG8M,,,2026-04-18 23:06:41,8143ccbb-0f63-4a3c-a8e2-43b426b8267c,,,San Juanito Irlandes (San Juanito),Itumiray,,
Tus Lágrimas,Karu Nan,Chimbaloma,https://www.youtube.com/watch?v=oJ7fSMNi27o,,,2026-04-18 23:06:41,141b8f08-2dd5-4b3d-b808-01e81ee86ba9,,,Tus lágrimas,Karu Nan,,
Sanjuanito de Otro Tiempo (Sanjuanito),"Los Folkloristas, Arturo Aguirre",Rondador Ecuatoriano,https://www.youtube.com/watch?v=Yimmb4FeqWM,,,2026-04-18 23:06:41,0a94adf7-dc9f-41a4-bca7-5d056697fd21,,,Sanjuanito de otro tiempo,"Arturo Aguirre, Los Folkloristas",,EC
Folclore Ecuador,Hanamanta,Te Esperé,https://www.youtube.com/watch?v=jfsrWWrL7V4,,,2026-04-18 23:06:41,9f65919e-bf72-4aa2-8922-25d483a0cf1e,,,Folclore,Ventania,,
Ponchito,Ahaju Fusion Boliwia,The Best of the Andes with Native Instruments,https://www.youtube.com/watch?v=MwG-pthZjEE,,,2026-04-18 23:06:41,746c61fe-ee5c-4bb6-b312-87b66f6b9daa,,,Ponchito,Harmony,,
Sanjuanito de Mi Pueblo,Amor Paisano,Sanjuanito de Mi Pueblo,https://www.youtube.com/watch?v=wUrnxouhzTA,,,2026-04-18 23:06:41,ed2728de-2c63-4085-ad29-8d16003c7b3a,,,"Toros de Pueblo (Sanjuanito, Ecuador)",ÑucaLlacta,,
Sanjuanito Del Ecuador (En Vivo),Jhonny Chamba,Sanjuanito Ecuatorianos (En Vivo),https://www.youtube.com/watch?v=cYlvAI3JuZs,,,2026-04-18 23:06:41,9f2b9bb8-0cab-402b-a5ba-7e7c6e120e63,,,"Imbacocha (Sanjuanito, Ecuador)",ÑucaLlacta,,
Hasta Mañana,Duo Los Inolvidables,"San Juanitos Inolvidables Vol. 1, Explosión Musical 2000",https://www.youtube.com/watch?v=aB-zT1jDIhA,,,2026-04-18 23:06:41,472837e3-a2ca-4e45-87cf-9250bc26535b,,,Hasta mañana,Los Panchos,,MX
San Juanito,Huauquipuras,Huauquipuras,https://www.youtube.com/watch?v=XZfBOjKmbtc,,,2026-04-18 23:06:41,8143ccbb-0f63-4a3c-a8e2-43b426b8267c,,,San Juanito Irlandes (San Juanito),Itumiray,,
Mezcla sanjuanitos solo guitarra,Hermanos Chamba,Mix los Hermanos Chamba,https://www.youtube.com/watch?v=-kgai-IC7kE,,,2026-04-18 23:06:41,f1c937df-3554-4904-8089-6618f0f8068f,,,Sanjuanitos,Chopkjas,,PE
Jala Cuitsagu,Karu Nan,Chimbaloma,https://www.youtube.com/watch?v=xSHD-10hElg,,,2026-04-18 23:06:41,0150b2e5-7116-4758-9370-6ae1388c3aba,,,Jala Cuitsagu,Runa Pacha,,
San Juanito de Mi Tierra,Oshka Tarazona,"Oshka, Music Of Andes",https://www.youtube.com/watch?v=GvLWa1dYFcw,,,2026-04-18 23:06:41,0ef87931-0ee3-4cfb-8a82-b28454a45644,,,San Juanito de Mi Tierra,D.R.,,
San Juanito,Wayra Ñan,Andinas 100% - el Condor Pasa,https://www.youtube.com/watch?v=iHGPgWxKvR0,,,2026-04-18 23:06:41,a10d0e73-fd72-4393-9cc0-3b9af1ed62a6,,,San Juanito,Wayra de los Andes,,
San Juanito Caprichoso,Ensamble Alejandro Arévalo,La Voz del Silencio,https://www.youtube.com/watch?v=yWgssE6L3pc,,,2026-04-18 23:06:41,dc1b24b4-e930-416c-8fd9-84ec06cec134,,,Caprichoso,Rauw Alejandro,,PR
San Juanito - San Pedrito,Puro Gusto,Gusto Gustulla,https://www.youtube.com/watch?v=SzNcmdwkC7M,,,2026-04-18 23:06:41,8c7419ef-e5f2-4c6c-9aed-0c2548871df1,,,San Pedrito,Grupo 5,,PE
La Zambiceña,Jayac,Energía Vital,https://www.youtube.com/watch?v=NtruWJUQzrA,,,2026-04-18 23:06:41,dde7887d-afd4-4ab8-a65e-c5d1ccd18cda,,,Zambicena,Jayac,,EC
"Ama Tu País, Sanjuanero",Bayron Caicedo,"En la Vida Hay Que Gozar, Vol. 3",https://www.youtube.com/watch?v=sR7tWoYNQ1I,,,2026-04-18 23:06:41,6d006ecf-671a-4297-aaee-1f8ab1d006b3,,,Tu Ingratitud,Romulo Caicedo,,CO
San Juanito 2,Los Incateños,"Las Mejores Clásicas Andinas para el Mundo, Vol. 63",https://www.youtube.com/watch?v=2Qlp-SlWsAA,,,2026-04-18 23:06:41,1f38ba1b-1f1c-4cf9-acb9-6c89a96ece94,,,San Juanito 2,Los Latinos,,
"San Juan, San Juan, Voces y Cuerdas de Cutervo",Los Incateños,"Las Mejores Clásicas Andinas, Vol. 131",https://www.youtube.com/watch?v=oZno4phjuHQ,,,2026-04-18 23:06:41,f714460a-25ad-4f59-8d26-d75841891473,,,San Juan,Los Latinos,,
Shungu Ukupi,Raimy Salazar,Ritmos Andinos,https://www.youtube.com/watch?v=DKCz6AgHpoo,,,2026-04-18 23:06:41,a89881e3-8f44-4809-841f-d3f3b8f73260,,,Shungu Ukupi,Raimy Salazar,,EC
Sanjuanito del Piru Piru (feat. Hugo Y Sus Bailanderos),Lucho Chimborazo,El Indio Gran...de Ecuador,https://www.youtube.com/watch?v=aHd6CU2DAFY,,,2026-04-18 23:06:41,bd36b9d5-e769-43fc-9e3c-a99349551b27,,,Piru,Siskot,,FI
Ñuca Llacta,Bolivia Manta,Quechua Music,https://www.youtube.com/watch?v=GQxRw3PrNno,,,2026-04-18 23:06:41,1d865ce7-13f6-47c2-91cd-ba086c93004f,,,Ñuca Llacta,Bolivia Manta,,BO
Pajarillo,Benítez y Valencia,Idilio Ecuatoriano: Benítez y Valencia,https://www.youtube.com/watch?v=uyvG0_648z8,,,2026-04-18 23:06:41,ceb0119c-1a65-484e-8a84-7f9cdc02cb1e,,,Cuando me miras,Benitez y Valencia,,
Pobre Corazon,Marcelo Sánchez,Solo Pistas Vol. 10,https://www.youtube.com/watch?v=PCSn5xoREyA,,,2026-04-18 23:06:41,35b8837e-e6da-4849-9ea3-2d20058b96de,,,Pobre corazón,Cuco Sánchez,,MX
Aeroplano,Cesar Espinoza,Kutin Takishun,https://www.youtube.com/watch?v=Ljz06PGOtNA,,,2026-04-18 23:06:41,1c3e8b11-a211-4f26-8799-f6802cae0edb,,,Let It Be,Cesar Espinoza,,
San Juanito De Mi Tierra,Oshka Tarazona,"Quenas Zampoñas Breaching Borders, ...Music of Andes",https://www.youtube.com/watch?v=VBMu9a0X6Vk,,,2026-04-18 23:06:41,0ef87931-0ee3-4cfb-8a82-b28454a45644,,,San Juanito de Mi Tierra,D.R.,,
San Juanito Peshte Longuita,Los Incateños,Los Mejores Clásicos Andinos para el Mundo,https://www.youtube.com/watch?v=aqp0WNB_S3U,,,2026-04-18 23:06:41,1f3a828d-49ac-4492-af7b-607e534403d9,,,Peshte Longuita,Bolivia Manta,,BO
Antonio mocho,"Kardos Mária, Bocz Krisztina, Szénási Zsuzsa, Sándor Pétet, Jorge Alberto Arijona, and Jose Omar Flores",Mezcla,https://www.youtube.com/watch?v=bDbPQkJENfs,,,2026-04-18 23:06:41,2caf175c-c791-4883-aef8-edd9961d4d89,,,Antonio Mocho,Luis Carmilena,,
Linda bella,Ñanda Mañachi,Peguche Capilla,https://www.youtube.com/watch?v=gkyrddZQhiY,,,2026-04-18 23:06:41,fb7eb512-2bf0-4f13-91dc-5ddcd108f689,,,Linda bella,Ñanda Mañachi,,
El Pituco,tarpuy,Espiritu del Tiempo,https://www.youtube.com/watch?v=RI23wvNM2mU,,,2026-04-18 23:06:41,144d4d8c-5aff-4a45-b101-929da7e7bb64,,,El Pituco,Tarpuy,,
Longuita Alegre (feat. Blanca Tipanluisa),Juan Morales,Por Las Calles de Cayambe - Homenaje al Sanjuanito Ecuatoriano,https://www.youtube.com/watch?v=EBzidkWSkNQ,,,2026-04-18 23:06:41,d0ba64e0-ff87-40a0-9349-6b822956b40e,,,Samba blanca,Noro Morales,,US
Arco Iris,Nazca,Mother Earth-Andean Winds,https://www.youtube.com/watch?v=mICQxHbtYkA,,,2026-04-18 23:06:41,9d9c3dc7-5b5e-4f01-80bb-53f4ef0afb6c,,,Arco Iris,Nazca,,PE
"Tus, Tus, Tus",Ñanda Mañachi,Traditional Music Of The Andes,https://www.youtube.com/watch?v=Kyk0bQvI1a8,,,2026-04-18 23:06:41,9ebdc608-9b36-4b98-9097-c0b83d73132d,,,Tus Tús,Txapelpunk,,
Huasca de Corales / Regresa Pronto,Angel Ulloa,Me Duele Tu Partida,https://www.youtube.com/watch?v=sjnsDQxBqNg,,,2026-04-18 23:06:41,85d3741c-95bd-4aa9-af14-f460db212ab0,,,De Corales,Miguel Angel Cortés,,
Canguro Tullo,Ecuador Inkas,El Cóndor Pasa,https://www.youtube.com/watch?v=AIP_I66ZL9Y,,,2026-04-18 23:06:41,1d026e2f-308a-4bcc-826d-ac3d839dfe6e,,,Canguro tullo,Ecuador Inkas,,
Peshte Longuita (Sanjuanito Version),Rumiñahui,Música de Ecuador,https://www.youtube.com/watch?v=MeIF0oZrTvU,,,2026-04-18 23:06:41,1f3a828d-49ac-4492-af7b-607e534403d9,,,Peshte Longuita,Bolivia Manta,,BO
San Juanito Irlandés,Los Incateños,"Las Mejores Clásicas Andinas para el Mundo, Vol. 63",https://www.youtube.com/watch?v=8GkiljHpsGY,,,2026-04-18 23:06:41,8143ccbb-0f63-4a3c-a8e2-43b426b8267c,,,San Juanito Irlandes (San Juanito),Itumiray,,
El Chinchinal (Sanjuanito),Yoder Chamba,Éxitos Inmortales,https://www.youtube.com/watch?v=lrrEA-QVaJY,,,2026-04-18 23:06:41,57e4bdd1-db43-4a02-9903-1aa2b7ce5c07,,,El chorro (Sanjuanito),Ensemble Achalay,,AR
Mi Ecuador,Trio Sensacional,Mi Ecuador,https://www.youtube.com/watch?v=Ak4mSHzNBGo,,,2026-04-18 23:06:41,0db415b6-140a-4f5f-beef-0ba5b7593710,,,Mi Ecuador,Grupo Fortaleza,,
San Juanitos,Inca Son,Peru - A Musical Journey,https://www.youtube.com/watch?v=_wxvhkgPY-Q,,,2026-04-18 23:06:41,9cf41698-acf4-433d-afe1-84aafcd8311c,,,San Juanitos,Inca Son,,
16 Piruritu.wav,"Luis Humberto Gramal, Jose Segundo Gramal, Dave West, Richard Maldonado",The Best Of Winiaypa,https://www.youtube.com/watch?v=Fv_A10020AE,,,2026-04-18 23:06:41,67c97c64-0b8a-42cb-bfc8-bb5bbef7cfc3,,,Helios (Original),Theo Gramal,,
Waytaku,Yarina,Yawar Wawki,https://www.youtube.com/watch?v=mCXCzsl_NhY,,,2026-04-18 23:06:41,d69ba5e7-4b60-4ec0-a701-792155c2cb9d,,,Canmandalla (Por Ti / To You),Yarina,,EC
Que siga la farra Sanjuanito,Banda Municipal de Quito,QUE SIGA LA FARRA,https://www.youtube.com/watch?v=Igj0stGLv-M,,,2026-04-18 23:06:41,dc26b5fd-968a-4f57-9265-8b78df526e34,,,Que Siga La Farra,Alcides,,
Pobre Indiecito,Fresia Saavedra,Éxitos Eternos De Nuestra Música Nacional,https://www.youtube.com/watch?v=sISrLja3aRo,,,2026-04-18 23:06:41,277adfa5-0872-4152-a321-4e3bf84f81f3,,,El ladrón,Fresia Saavedra,,EC
Mashalla (Tonada) (Ecuador),Los Folkloristas,Cantando Raíces,https://www.youtube.com/watch?v=7A2PKcFz5LQ,,,2026-04-18 23:06:41,59199512-5ed3-458c-bf1b-0ed64015582c,,,"Carabuela (sanjuanito, Ecuador)",Los Folkloristas,,MX
Toro Barroso,Banda Show 24 de Mayo de Patate,Música De Ecuador Vol 5,https://www.youtube.com/watch?v=py-CpethUY0,,,2026-04-18 23:06:41,3577fa1b-cbd4-4220-bedf-c94c601a08c0,,,Toro Barroso,Sukay,,XW
Jihua,Charijayac,Made In Ecuador - Sus Mejores Éxitos,https://www.youtube.com/watch?v=Bx70ZUGApe8,,,2026-04-18 23:06:41,d236b716-6f16-4810-ba2d-e7061dc9d3ba,,,Jihua,Quichua Mashis,,
Ecuador Tierra Soñada (Sanjuanito),Fausto Huayamabe,Ecuador Tierra Soñada (Sanjuanito),https://www.youtube.com/watch?v=uw-pFIF-LPQ,,,2026-04-18 23:06:41,9f2b9bb8-0cab-402b-a5ba-7e7c6e120e63,,,"Imbacocha (Sanjuanito, Ecuador)",ÑucaLlacta,,
Pucaicha,Bolivia Manta,Anata,https://www.youtube.com/watch?v=tf6Llnl4hEc,,,2026-04-18 23:06:41,327ace1f-87f8-4b79-b46a-985e68a043a7,,,Pucaicha,Bolivia Manta,,BO
Perla Ecuatoriana,Yoder Chamba,Llora Requinto,https://www.youtube.com/watch?v=JzsEhajfhFQ,,,2026-04-18 23:06:41,1a88a758-5879-4010-8f17-d9ea9a7e9519,ee70ea5c-9173-4cfc-9f55-749e62dc1eae,Chamba,Her Story,Chamba,,GB
Jilguerito,Yarina,Nawi,https://www.youtube.com/watch?v=kz2enX1s5VU,,,2026-04-18 23:06:41,6a7a08e8-cff5-433b-bdda-a0b419fe7262,,,Jilguerito,Yarina,,EC
Pobre Corazón,Trío Los Brillantes,Época de Oro,https://www.youtube.com/watch?v=m5PgVv8PkfA,,,2026-04-18 23:06:41,c7857b94-5c15-4fd7-aa53-2320769a4efd,,,Pobre Corazón (Sanjuanito),Los Brillantes,,
Sanjuanitos (Comuneros - Andariego - Carabuela),Malki,Sanjuanitos (Comuneros - Andariego - Carabuela),https://www.youtube.com/watch?v=c_MH7Lb6cmk,,,2026-04-18 23:06:41,f1c937df-3554-4904-8089-6618f0f8068f,,,Sanjuanitos,Chopkjas,,PE
Chamizas,Hermanas Mendoza Suasti,Grandes Éxitos,https://www.youtube.com/watch?v=WX_HRTiOG44,,,2026-04-18 23:06:41,074c1079-6109-42f8-bb85-cc14cfc84ff8,,,Chamizas,Don Medardo y sus Players,,EC
Tenía un San Juanito,Fernando Armengol Ruano,"Kena Viento de América, vol. 3",https://www.youtube.com/watch?v=3M7oaxSPKDc,,,2026-04-18 23:06:41,74ee596a-df92-4eb0-9b44-3b58ba70326e,,,Mi madre tenía un don,Fernando Velázquez,,ES
Sanjuacum,Wayanay,Acorazonado,https://www.youtube.com/watch?v=XXujukUH91Q,,,2026-04-18 23:06:41,d4454697-5a64-4030-b1f0-a00a687def44,,,Sairi Del Ande,Wayanay,,
